country,city,address_store,phone_store,firstname_customer,lastname_customer,payment_customer,firstname_staff,lastname_staff,title_film,description_film,language,name_category,firstname_actor,lastname_actor
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",English,Classics,CHRISTOPHER,BERRY
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",English,Classics,JULIANNE,DENCH
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",English,Classics,MINNIE,KILMER
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,TOM,MCKELLEN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,DARYL,WAHLBERG
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,MORGAN,HOPKINS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,LIZA,BERGMAN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,RITA,REYNOLDS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,GRETA,MALDEN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,HARVEY,HOPE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"GENTLEMEN STAGE","A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",English,Foreign,ED,GUINESS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,PARKER,GOLDBERG
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,MENA,TEMPLE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,GARY,PENN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,RICHARD,PENN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,RENEE,BALL
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,2.99,Mike,Hillyer,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",English,Music,ROCK,DUKAKIS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",English,Family,KIRK,JOVOVICH
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",English,Family,MAE,HOFFMAN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",English,Family,SYLVESTER,DERN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",English,Family,ANGELA,WITHERSPOON
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",English,Family,ALAN,DREYFUSS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,0.99,Mike,Hillyer,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,MENA,TEMPLE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,0.99,Mike,Hillyer,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,PENELOPE,PINKETT
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,0.99,Mike,Hillyer,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,MATTHEW,LEIGH
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,0.99,Mike,Hillyer,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,JAYNE,NOLTE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,0.99,Mike,Hillyer,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,FAY,WOOD
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,WOODY,HOFFMAN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,CARMEN,HUNT
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,GINA,DEGENERES
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,LUCILLE,DEE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,VIVIEN,BASINGER
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,MICHAEL,BENING
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",English,Music,THORA,TEMPLE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,4.99,Mike,Hillyer,"ENTRAPMENT SATISFACTION","A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat",English,Action,FRED,COSTNER
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,4.99,Mike,Hillyer,"ENTRAPMENT SATISFACTION","A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat",English,Action,WOODY,HOFFMAN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,4.99,Mike,Hillyer,"ENTRAPMENT SATISFACTION","A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat",English,Action,FRANCES,DAY-LEWIS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,4.99,Mike,Hillyer,"ENTRAPMENT SATISFACTION","A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat",English,Action,PENELOPE,CRONYN
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",English,Animation,PENELOPE,GUINESS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",English,Animation,JENNIFER,DAVIS
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",English,Animation,ELVIS,MARX
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",English,Animation,JAYNE,NOLTE
"United States",Roanoke,"1936 Cuman Avenue",976798660411,TONI,HOLT,5.99,Mike,Hillyer,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",English,Animation,HUMPHREY,WILLIS
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,PARKER,GOLDBERG
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,ELLEN,PRESLEY
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,CATE,HARRIS
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,EMILY,DEE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,BEN,HARRIS
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,IAN,TANDY
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",English,Children,RENEE,BALL
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,BOB,FAWCETT
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,FRANCES,DAY-LEWIS
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,JAYNE,NEESON
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,GROUCHO,SINATRA
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,MAE,HOFFMAN
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,KENNETH,TORN
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,HARRISON,BALE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",English,Family,ALBERT,NOLTE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,0.99,Mike,Hillyer,"CONGENIALITY QUEST","A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon",English,Sports,TOM,MCKELLEN
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,0.99,Mike,Hillyer,"CONGENIALITY QUEST","A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon",English,Sports,NICK,STALLONE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,0.99,Mike,Hillyer,"CONGENIALITY QUEST","A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon",English,Sports,CHRISTOPHER,BERRY
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,WOODY,HOFFMAN
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,MENA,TEMPLE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,MEG,HAWKE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,CATE,HARRIS
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,MENA,HOPPER
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"GILMORE BOILED","A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",English,Classics,BURT,TEMPLE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"ISLAND EXORCIST","A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House",English,Classics,RAY,JOHANSSON
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"ISLAND EXORCIST","A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House",English,Classics,ANGELA,HUDSON
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,2.99,Mike,Hillyer,"ISLAND EXORCIST","A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House",English,Classics,DARYL,CRAWFORD
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,6.99,Mike,Hillyer,"ZORRO ARK","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",English,Comedy,IAN,TANDY
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,6.99,Mike,Hillyer,"ZORRO ARK","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",English,Comedy,NICK,DEGENERES
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,6.99,Mike,Hillyer,"ZORRO ARK","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",English,Comedy,LISA,MONROE
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",English,Sports,AUDREY,OLIVIER
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",English,Sports,KENNETH,PESCI
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",English,Sports,ANGELA,WITHERSPOON
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",English,Sports,DEBBIE,AKROYD
"United States",Peoria,"1980 Kamjanets-Podilskyi Street",874337098891,CAROLE,BARNETT,4.99,Mike,Hillyer,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",English,Sports,GREGORY,GOODING
